address;city;floor;id;latitude;longitude;price;rooms;sq;year
Bie¿anów-Prokocim Bie¿anów Agatowa;Kraków;4.0;20808.0;500.225.216;200.481.276;374344.0;2.0;51.0;2021.0
Wola Kolska 9;Warszawa;2.0;8869.0;522.506.604;209.768.777;538000.0;2.0;33.33;2019.0
Dêbniki ul. Sandomierska;Kraków;3.0;19149.0;500.517.401;199.311.178;944760.0;3.0;78.73;2015.0
Targówek Trocka;Warszawa;2.0;14863.0;522.753.464;210.554.496;330000.0;1.0;36.0;1990.0
Stare Miasto Kazimierz;Kraków;1.0;19633.0;50.051.855;199.449.466;1000000.0;3.0;78.7;1900.0
Mokotów Bokserska;Warszawa;5.0;13048.0;521.696.586;209.970.149;870000.0;3.0;90.0;2021.0
Wawer ul. Leœniczówka;Warszawa;0.0;8101.0;522.319.581;210.067.249;729000.0;4.0;69.51;2020.0
Centrum;Warszawa;4.0;11458.0;522.311.577;210.100.632;769000.0;2.0;46.1;1966.0
Dêbniki Stare Dêbniki ul. Praska;Kraków;2.0;19166.0;500.462.081;199.106.477;479000.0;2.0;51.5;1950.0
Ursus ul. Posag 7 Panien;Warszawa;1.0;9480.0;522.059.446;208.852.777;409000.0;3.0;49.5;2021.0
Targówek;Warszawa;1.0;18275.0;522.751.918;210.580.854;580000.0;4.0;60.0;1980.0
Nowa Huta Osiedle Spó³dzielcze;Kraków;2.0;22847.0;500.777.259;200.272.257;265000.0;2.0;32.6;1968.0
Podgórze P³aszów Lipska;Kraków;1.0;23005.0;500.454.593;200.002.025;448810.0;3.0;48.52;2021.0
Pr¹dnik Czerwony M³yñska-Boczna;Kraków;4.0;28319.0;500.831.155;199.737.526;350000.0;2.0;37.0;1960.0
Mokotów ul. Domaniewska 34B;Warszawa;7.0;9197.0;521.839.266;21.008.725;721600.0;2.0;47.62;2022.0
Œródmieœcie Powiœle al. 3 Maja;Warszawa;5.0;17086.0;522.346.393;210.355.145;744000.0;2.0;59.59;1931.0
Zwierzyniec Salwator Kasztelañska;Kraków;1.0;21540.0;500.574.103;199.133.138;451375.0;1.0;28.75;2021.0
Mokotów;Warszawa;1.0;14065.0;521.939.874;210.457.809;620000.0;2.0;38.6;2020.0
Nowa Huta Czy¿yny;Kraków;2.0;30094.0;500.816.349;20.016.490.706.002.100;388080.0;2.0;39.6;2022.0
Œródmieœcie Œródmieœcie Po³udniowe;Warszawa;5.0;11109.0;522.222.528;210.156.995;2400000.0;5.0;144.0;1912.0
Dêbniki Kliny-Zacisze Spacerowa;Kraków;0.0;26309.0;500.050.868;198.770.531;433862.0;3.0;58.63;2020.0
Œródmieœcie ul. Franciszkañska;Warszawa;2.0;11894.0;522.525.583;210.041.604;1230000.0;2.0;59.0;2008.0
Bielany;Warszawa;0.0;7375.0;522.776.126;209.472.054;518700.0;2.0;39.9;2022.0
Podgórze Fredry;Kraków;2.0;28477.0;50.027.406.600.000.000;19.941.320.550.000.000;410000.0;2.0;34.6;2020.0
Praga-Po³udnie;Warszawa;1.0;12301.0;522.373.961;210.712.578;590016.0;3.0;52.68;2021.0
Dêbniki Ruczaj;Kraków;3.0;25108.0;500.230.156;199.083.637;850000.0;4.0;102.0;2005.0
Ochota ul. Mo³dawska;Warszawa;4.0;6764.0;521.999.952;209.795.466;680000.0;1.0;36.84;2018.0
Pr¹dnik Bia³y Górka Narodowa Stefana Banacha;Kraków;2.0;20465.0;501.015.333;199.640.995;462181.28;3.0;59.82;2021.0
Pr¹dnik Czerwony M³yñska Boczna;Kraków;0.0;29617.0;500.453.141;199.246.883;362100.0;2.0;37.0;1978.0
¯oliborz ul. Kaliny Jêdrusik;Warszawa;0.0;12323.0;522.571.792;209.629.941;915000.0;3.0;61.19;2015.0
Wola O¿arowska;Warszawa;4.0;14693.0;522.465.852;209.546.547;429000.0;1.0;31.0;1951.0
Mokotów;Warszawa;6.0;12933.0;521.939.874;210.457.809;585000.0;3.0;42.94;1970.0
Bie¿anów-Prokocim Erazma Jerzmanowskiego;Kraków;1.0;23861.0;500.096.842;200.092.457;590000.0;4.0;56.42;2015.0
Mokotów;Warszawa;0.0;17204.0;521.939.874;210.457.809;500000.0;3.0;56.3;1975.0
Œródmieœcie;Warszawa;2.0;7351.0;522.328.098;21.019.067;899000.0;3.0;87.0;2000.0
Mokotów;Warszawa;2.0;13259.0;521.939.874;210.457.809;575000.0;2.0;44.61;1912.0
Wola;Warszawa;10.0;10067.0;522.362.379;209.547.815;619000.0;4.0;54.0;2020.0
Podgórze ul. Stanis³awa Klimeckiego;Kraków;5.0;24853.0;500.492.242;199.703.793;569000.0;3.0;54.36;2021.0
Mokotów Parkowa;Warszawa;2.0;10254.0;511.754.685;18.393.681;3800000.0;3.0;136.0;2010.0
Dêbniki Ruczaj dr. Jana Piltza;Kraków;2.0;26927.0;500.076.191;198.888.826;569000.0;3.0;50.7;2020.0
Nowa Huta Czy¿yny ul. WoŸniców;Kraków;0.0;26133.0;500.469.432;19.997.153.435.836.600;706800.0;4.0;74.4;2022.0
Bie¿anów-Prokocim Wielicka 179;Kraków;1.0;27908.0;500.102.971;2.000.857;400411.0;2.0;44.99;2021.0
Ochota;Warszawa;3.0;8785.0;52.212.225;209.726.299;1210000.0;4.0;80.8;2015.0
Œródmieœcie ul. Tytusa Cha³ubiñskiego;Warszawa;4.0;9884.0;522.253.388;210.035.694;769000.0;2.0;46.1;1966.0
Bia³o³êka;Warszawa;4.0;11942.0;523.196.649;210.211.773;632899.0;4.0;72.29;2022.0
Pr¹dnik Bia³y Henryka Pachoñskiego;Kraków;4.0;22397.0;500.949.773;19.920.405.494.289.900;478000.0;3.0;50.9;2021.0
Grzegórzki Grzegórzecka;Kraków;4.0;20581.0;500.587.885;199.500.605;419106.0;1.0;30.37;2020.0
Ursynów K³obucka;Warszawa;1.0;11041.0;521.599.734;20.990.916.185.264.200;775000.0;3.0;67.4;2019.0
Wola Juliana Konstantego Ordona;Warszawa;0.0;6787.0;522.247.928;209.525.803;486831.0;2.0;42.96;2021.0
¯oliborz;Warszawa;1.0;8352.0;522.675.944;209.796.975;580000.0;2.0;39.5;1955.0
Ursynów Nowoursynowska;Warszawa;5.0;14960.0;5.216.658.235;21.040.685.660.341.000;997000.0;3.0;79.0;2008.0
Podgórze Duchackie ul. Walerego S³awka;Kraków;3.0;24770.0;500.242.313;19.959.569;539000.0;3.0;57.1;2021.0
Ursynów;Warszawa;0.0;16873.0;52.141.039;210.323.214;510000.0;2.0;44.0;1980.0
Stare Miasto Naramowice ul. Karpia;Poznañ;0.0;4921.0;524.449.107;169.490.349;477653.65;3.0;66.35;2020.0
Podgórze Duchackie ul. Walerego S³awka;Kraków;0.0;24746.0;500.242.313;19.959.569;449000.0;2.0;47.09;2021.0
Grunwald Górczyn;Poznañ;3.0;3760.0;523.851.547;16.880.016;365000.0;2.0;46.91;2020.0
Mistrzejowice;Kraków;5.0;20248.0;5.009.742.625;2.000.960.263.225.890;380000.0;2.0;36.0;2020.0
Targówek;Warszawa;2.0;11393.0;522.751.918;210.580.854;430000.0;3.0;49.3;1975.0
Nowe Miasto Polanka 2;Poznañ;1.0;4728.0;5.239.975.875;16.954.659.974.486.100;365256.0;2.0;41.04;2020.0
Podgórze P³aszów;Kraków;1.0;22882.0;500.345.327;199.754.459;760000.0;5.0;79.6;2015.0
Pr¹dnik Czerwony ul. Promienistych;Kraków;1.0;18494.0;500.858.369;199.714.303;629942.0;4.0;70.78;2021.0
Wola Pañska;Warszawa;10.0;14071.0;52.230.245;209.872.991;483000.0;2.0;37.2;1968.0
Praga-Po³udnie Saska Kêpa;Warszawa;1.0;15371.0;5.223.280.325;21.054.660.077.101.200;899000.0;3.0;82.0;1980.0
Podgórze Kazimierza Siemienowicza;Kraków;2.0;27360.0;500.380.294;1.999.559.564.674.390;428832.0;2.0;44.67;2023.0
Podgórze Zab³ocie;Kraków;4.0;22426.0;500.478.769;19.961.368.688.357.400;649000.0;3.0;61.11;2021.0
wielkopolskie;Poznañ;2.0;4281.0;524.006.632;1.691.973.259.178.080;406458.0;3.0;53.67;2020.0
Krowodrza ul. Obopólna;Kraków;3.0;21191.0;500.721.983;199.064.101;585000.0;2.0;53.95;1960.0
Bemowo;Warszawa;6.0;15189.0;522.389.738;209.132.881;549000.0;3.0;63.67;1980.0
Stare Miasto Naramowice ul. Karpia 27;Poznañ;2.0;1122.0;52.444.582.100.000.000;1.695.660.163.720.160;471303.8;3.0;72.62;2020.0
Mokotów Sadyba Na³êczowska;Warszawa;2.0;7987.0;521.753.544;210.624.219;685420.0;3.0;65.93;2022.0
Wilda Dêbiec;Poznañ;3.0;1594.0;523.711.081;169.163.707;299000.0;2.0;48.0;1970.0
Bie¿anów-Prokocim Bie¿anów Henryka i Karola Czeczów;Kraków;1.0;19869.0;500.205.864;200.569.504;333660.3;3.0;63.0;2022.0
Stare Miasto Naramowice;Poznañ;1.0;1279.0;524.496.489;169.494.082;289636.0;2.0;38.11;2022.0
Pr¹dnik Czerwony Dobrego Pasterza;Kraków;5.0;22330.0;500.878.647;199.683.977;649000.0;2.0;55.21;2020.0
Mistrzejowice ul. Piasta Ko³odzieja;Kraków;2.0;23321.0;500.986.433;200.132.206;497420.0;4.0;65.45;2022.0
Pr¹dnik Bia³y Stefana Banacha;Kraków;5.0;20762.0;501.015.333;199.640.995;968688.0;4.0;104.16;2021.0
Œródmieœcie Stare Miasto;Warszawa;3.0;7522.0;522.328.098;21.019.067;1700000.0;3.0;127.0;1956.0
Bie¿anów-Prokocim Wielicka 179;Kraków;1.0;27912.0;500.102.971;2.000.857;435744.0;2.0;48.96;2021.0
Zwierzyniec Jesionowa;Kraków;2.0;24672.0;50.067.974;198.748.544;1254555.0;4.0;92.93;2020.0
Grunwald Górczyn Jakuba Krauthofera;Poznañ;1.0;4885.0;52.386.959;16.890.867.471.542.700;449400.0;2.0;61.52;2021.0
Dêbniki Skotniki ul. Aleksandra Zelwerowicza;Kraków;0.0;27799.0;500.179.578;198.790.929;630000.0;4.0;75.0;2022.0
Bia³o³êka ul. Leona Berensona;Warszawa;1.0;8308.0;523.246.245;210.547.602;319000.0;2.0;41.0;2020.0
Pr¹dnik Bia³y;Kraków;0.0;27635.0;501.035.684;19.953.603.106.301.200;442000.0;3.0;48.5;1990.0
Bielany Chomiczówka Br¹zownicza;Warszawa;5.0;16633.0;522.319.581;210.067.249;529000.0;2.0;47.0;1983.0
Praga-Pó³noc Aleja Tysi¹clecia;Warszawa;4.0;12410.0;522.542.308;210.528.516;375000.0;3.0;47.0;2022.0
Grzegórzki D¹bie;Kraków;3.0;28587.0;500.587.985;199.758.208;495000.0;3.0;50.0;1964.0
Grunwald;Poznañ;3.0;1782.0;52.404.212;16.882.542;510840.0;2.0;59.4;1905.0
Wzgórza Krzes³awickie ul.Gustawa Morcinka;Kraków;0.0;26736.0;501.047.809;200.362.743;197028.0;1.0;25.26;2022.0
Podgórze Bagrowa;Kraków;3.0;29643.0;500.361.989;20.000.282;1150000.0;4.0;86.0;2018.0
Pr¹dnik Czerwony Rakowice W³odkowica;Kraków;0.0;18796.0;500.746.426;199.827.054;480000.0;2.0;49.1;1962.0
Stare Miasto;Kraków;4.0;27451.0;500.590.398;1.993.716.829.792.890;777000.0;3.0;60.74;2008.0
Œródmieœcie;Warszawa;4.0;10936.0;522.328.098;21.019.067;1384029.0;3.0;121.47;2012.0
Praga-Po³udnie Grochów Fundamentowa;Warszawa;3.0;17235.0;522.386.238;210.818.602;768000.0;3.0;63.1;2011.0
Wilanów;Warszawa;0.0;16884.0;521.530.829;211.104.411;1022750.0;3.0;82.0;2006.0
Ursynów K³obucka Central Park;Warszawa;4.0;12465.0;521.599.734;20.990.916.185.264.200;850000.0;3.0;71.0;2015.0
Mokotów ul. Bluszczañska;Warszawa;1.0;15356.0;522.090.378;210.634.473;798098.0;3.0;73.22;2020.0
Podgórze Duchackie Wola Duchacka;Kraków;4.0;27088.0;500.146.222;19.953.758;445993.87;2.0;43.91;2021.0
Bemowo;Warszawa;1.0;15331.0;522.389.738;209.132.881;600000.0;2.0;59.0;2009.0
Grunwald;Poznañ;1.0;3986.0;52.404.212;16.882.542;507934.0;3.0;71.54;2021.0
Grunwald ul. Bu³garska 59;Poznañ;10.0;593.0;523.958.369;168.627.283;535264.8;3.0;73.1;2020.0
Dêbniki Ruczaj Obozowa;Kraków;1.0;18940.0;500.206.194;199.145.455;510000.0;3.0;59.8;2010.0
Bronowice;Kraków;0.0;29686.0;500.833.247;19.869.783.648.014.800;568000.0;3.0;71.92;2022.0
Ochota;Warszawa;0.0;17383.0;52.212.225;209.726.299;418000.0;1.0;32.0;1951.0
Wilda Dolna Wilda ul. Stefana Czarnieckiego;Poznañ;1.0;163.0;523.941.575;169.162.342;422280.0;1.0;46.0;2022.0
Nowa Huta Czy¿yny ul. WoŸniców;Kraków;4.0;26101.0;500.469.432;19.997.153.435.836.600;586150.0;3.0;61.7;2022.0
Ursus Gierdziejewskiego;Warszawa;1.0;12672.0;521.993.842;208.787.826;478000.0;3.0;61.95;2022.0
Mistrzejowice os. Piastów;Kraków;1.0;19509.0;50.101.206.899.999.900;20.017.364.300.393.400;699000.0;4.0;72.31;2020.0
Stare Miasto Naramowice;Poznañ;1.0;272.0;524.496.489;169.494.082;231907.0;1.0;26.81;2022.0
Pr¹dnik Czerwony ul. Zenona Klemensiewicza;Kraków;0.0;26289.0;500.814.925;199.500.226;226100.0;1.0;15.74;2021.0
Mistrzejowice ul. Piasta Ko³odzieja;Kraków;0.0;23270.0;500.986.433;200.132.206;398320.0;2.0;49.79;2022.0
Mokotów Siekierki ul. Bluszczañska;Warszawa;2.0;10395.0;522.090.378;210.634.473;530000.0;2.0;44.17;2009.0
Krowodrza;Kraków;2.0;19238.0;5.007.087.985;1.991.656.311.814.470;1050000.0;4.0;81.0;1939.0
Œródmieœcie ul. Solec;Warszawa;3.0;7071.0;522.337.064;210.281.295;2600000.0;4.0;130.0;2017.0
Bia³o³êka ul. K¹ty Grodziskie;Warszawa;2.0;12303.0;523.246.245;210.547.602;389649.0;3.0;53.56;2021.0
Wilanów Urodzajna;Warszawa;1.0;6436.0;521.692.344;210.789.978;2800000.0;4.0;178.8;2005.0
Grzegórzki Stanis³awa Lema;Kraków;1.0;27612.0;5.006.772.015;1.999.154.900.943.170;623000.0;3.0;63.28;2021.0
Nowa Huta Czy¿yny ul. WoŸniców;Kraków;1.0;26123.0;500.469.432;19.997.153.435.836.600;459700.0;2.0;45.97;2022.0
Nowa Huta Czy¿yny Nowohucka 46;Kraków;2.0;30105.0;500.558.029;199.993.305;553755.0;3.0;63.65;2022.0
Wola;Warszawa;0.0;14903.0;522.362.379;209.547.815;521367.0;2.0;47.45;2021.0
Bia³o³êka Kobia³ka Rossiniego;Warszawa;0.0;6950.0;523.434.224;210.517.575;350000.0;2.0;39.07;2014.0
Œródmieœcie;Warszawa;3.0;7967.0;522.328.098;21.019.067;1390000.0;4.0;101.0;1965.0
Œródmieœcie;Warszawa;10.0;14034.0;522.328.098;21.019.067;624987.0;2.0;44.0;1970.0
Ochota;Warszawa;4.0;11860.0;52.212.225;209.726.299;319000.0;1.0;23.0;1967.0
Pr¹dnik Czerwony;Kraków;0.0;29326.0;50.085.941.899.999.900;1.996.660.060.819.070;570250.0;4.0;92.03;2020.0
Ursynów Hawajska;Warszawa;7.0;11449.0;521.502.252;210.408.109;539000.0;2.0;49.0;1982.0
Nowe Miasto Malta ul. Katowicka;Poznañ;4.0;4865.0;523.973.449;169.619.394;689100.0;4.0;91.88;2022.0
Ursynów;Warszawa;2.0;7431.0;52.141.039;210.323.214;890000.0;4.0;85.0;1978.0
Wola;Warszawa;2.0;14104.0;522.362.379;209.547.815;450000.0;1.0;42.0;1963.0
Praga-Po³udnie Goc³aw Tadeusza Rechniewskiego;Warszawa;0.0;11797.0;52.225.504;211.034.406;460000.0;2.0;46.0;1990.0
Wilda Dolna Wilda ul. Stefana Czarnieckiego;Poznañ;5.0;2300.0;523.941.575;169.162.342;737422.2;3.0;73.89;2022.0
Wilanów;Warszawa;0.0;12409.0;521.530.829;211.104.411;449000.0;3.0;59.0;2022.0
Praga-Po³udnie ul. Osiecka 57;Warszawa;1.0;15537.0;5.224.078.885;21.106.142.157.396.000;639999.0;3.0;66.16;2020.0
Nowe Miasto Malta ul. Katowicka;Poznañ;1.0;5680.0;523.973.449;169.619.394;913220.0;6.0;130.46;2022.0
Bia³o³êka Vincenza Belliniego;Warszawa;2.0;11431.0;523.449.263;210.492.064;399000.0;2.0;32.0;2018.0
Zwierzyniec Piotra Borowego;Kraków;2.0;26943.0;500.469.432;19.997.153.435.836.600;535000.0;1.0;53.0;2000.0
Stare Miasto Naramowice ul. Karpia;Poznañ;3.0;2617.0;524.449.107;169.490.349;435800.5;4.0;68.63;2020.0
Bie¿anów-Prokocim Malachitowa;Kraków;1.0;20865.0;500.190.594;200.536.229;333500.0;3.0;63.0;2022.0
Dêbniki Ruczaj Chmieleniec;Kraków;2.0;24965.0;500.204.807;198.980.137;425000.0;2.0;48.4;2006.0
Mistrzejowice ul. Piasta Ko³odzieja;Kraków;9.0;18345.0;500.986.433;200.132.206;431910.0;3.0;47.99;2020.0
Nowa Huta Czy¿yny ul. Centralna;Kraków;1.0;21823.0;500.635.686;200.037.147;606606.73;4.0;83.1;2022.0
Bemowo ul. Kluczborska;Warszawa;0.0;7656.0;522.429.166;209.226.691;660000.0;2.0;58.7;2002.0
Targówek;Warszawa;9.0;17193.0;522.751.918;210.580.854;600000.0;4.0;70.5;1980.0
Podgórze Przewóz Przewóz;Kraków;1.0;20381.0;500.435.196;200.712.999;460000.0;2.0;38.0;2015.0
Œródmieœcie;Warszawa;2.0;18014.0;522.328.098;21.019.067;475000.0;2.0;35.0;1952.0
ma³opolskie;Kraków;4.0;24043.0;500.619.474;199.368.564;529000.0;3.0;62.45;2021.0
Wola;Warszawa;0.0;12726.0;522.362.379;209.547.815;550000.0;3.0;54.0;1964.0
Stare Miasto Naramowice;Poznañ;4.0;990.0;524.496.489;169.494.082;295353.0;2.0;38.11;2022.0
Wola;Warszawa;3.0;6571.0;522.362.379;209.547.815;435000.0;2.0;38.0;1977.0
Nowe Miasto Malta;Poznañ;1.0;489.0;5.240.739.345;16.979.467.067.544.700;250400.0;1.0;31.3;2021.0
Grzegórzki Stanis³awa Lema;Kraków;3.0;29788.0;5.006.772.015;1.999.154.900.943.170;844658.0;4.0;78.94;2021.0
Bemowo ul. Drogomilska;Warszawa;0.0;18216.0;522.302.434;209.137.087;575000.0;3.0;67.6;1980.0
Bia³o³êka Belliniego;Warszawa;1.0;12065.0;523.449.263;210.492.064;375000.0;2.0;37.0;2017.0
Praga-Pó³noc ul. Grajewska;Warszawa;3.0;9961.0;522.607.383;210.600.114;800000.0;3.0;74.0;1927.0
Œródmieœcie Zygmunta S³omiñskiego;Warszawa;0.0;15939.0;5.225.477;209.851.946;709302.0;3.0;62.74;2021.0
Grunwald Górczyn ul. Ceglana;Poznañ;1.0;3522.0;523.709.933;168.631.459;679432.0;3.0;65.33;2020.0
Nowe Miasto Rataje;Poznañ;3.0;1271.0;523.901.295;169.535.909;309000.0;2.0;36.4;2021.0
Mistrzejowice os. Mistrzejowice;Kraków;8.0;20918.0;5.009.497.745;19.996.209.027.640.800;576000.0;4.0;71.59;1991.0
Je¿yce Stanis³awa Szczepanowskiego;Poznañ;0.0;2902.0;524.188.529;168.976.818;402324.0;2.0;52.33;2021.0
Dêbniki Kliny-Zacisze;Kraków;2.0;20288.0;5.000.969.645.000.000;19.905.901.803.626.100;630000.0;3.0;64.0;2020.0
Pr¹dnik Bia³y Stefana Banacha;Kraków;4.0;24532.0;501.015.333;199.640.995;968502.0;5.0;104.14;2020.0
Grzegórzki Topolowa;Kraków;1.0;27641.0;500.663.586;199.566.114;1100000.0;3.0;79.0;1920.0
Praga-Po³udnie ul. Wojciecha Chrzanowskiego;Warszawa;0.0;10069.0;52.252.529;210.762.713;525000.0;2.0;44.26;2016.0
Targówek;Warszawa;4.0;7268.0;522.751.918;210.580.854;352500.0;2.0;37.5;1968.0
Praga-Po³udnie ul. Miñska 25c;Warszawa;2.0;9521.0;522.498.237;210.589.502;375000.0;1.0;25.0;2014.0
Pr¹dnik Bia³y Zieliñska;Kraków;0.0;20074.0;500.960.701;199.318.655;442000.0;3.0;48.0;1980.0
Mokotów ul. Augustówka;Warszawa;2.0;17803.0;5.218.626.545;21.072.322.474.777.000;325000.0;1.0;29.0;2003.0
Nowa Huta Os. S³oneczne;Kraków;1.0;21647.0;500.771.546;200.393.941;255000.0;1.0;20.37;1970.0
Podgórze Zab³ocie;Kraków;4.0;26856.0;500.478.769;19.961.368.688.357.400;429000.0;2.0;34.73;2021.0
Mistrzejowice Piasta Ko³odzieja;Kraków;3.0;27560.0;500.986.433;200.132.206;635000.0;3.0;63.51;2020.0
Podgórze Duchackie Wola Duchacka;Kraków;5.0;27087.0;500.146.222;19.953.758;430636.8;2.0;40.78;2021.0
Œródmieœcie Œródmieœcie Pó³nocne ul. Œwiêtokrzyska 16;Warszawa;5.0;11313.0;522.353.714;210.105.726;1410500.0;4.0;92.0;1950.0
Weso³a Stara Mi³osna;Warszawa;0.0;10274.0;52.224.792;212.251.737;432000.0;2.0;38.0;2018.0
Wawer Radoœæ;Warszawa;0.0;11441.0;521.857.228;211.871.497;1000000.0;5.0;154.0;2012.0
Praga-Pó³noc Jagielloñska;Warszawa;4.0;6640.0;522.512.338;210.349.704;429000.0;2.0;39.0;1985.0
Je¿yce Podolany Strzeszyñska;Poznañ;3.0;2585.0;524.536.483;168.849.986;489000.0;3.0;63.0;2012.0
Œródmieœcie ul. Grzybowska;Warszawa;10.0;8119.0;52.235.745.800.000.000;20.993.720.703.559.500;550000.0;2.0;38.8;1968.0
Wola Moczyd³o;Warszawa;1.0;11053.0;5.223.411.350.000.000;20.953.882.954.325.500;585000.0;3.0;54.0;1960.0
Je¿yce Winiary Pi¹tkowska;Poznañ;3.0;2101.0;524.006.632;1.691.973.259.178.080;479118.0;3.0;56.7;2021.0
Mistrzejowice ul. Piasta Ko³odzieja;Kraków;4.0;23357.0;500.986.433;200.132.206;478629.0;3.0;59.09;2022.0
Dêbniki Kliny-Zacisze bpa. A. Ma³ysiaka;Kraków;3.0;29801.0;499.988.318;198.938.784;456987.0;3.0;66.23;2021.0
Podgórze Józefiñska;Kraków;2.0;20831.0;500.456.768;199.530.885;780000.0;3.0;57.0;1900.0
Mokotów Stegny Marsylska;Warszawa;8.0;9718.0;521.755.894;210.513.959;783900.0;4.0;67.0;1975.0
Œródmieœcie;Warszawa;1.0;15240.0;522.328.098;21.019.067;2750000.0;5.0;169.4;1930.0
Nowe Miasto Malta ul. Katowicka;Poznañ;5.0;4757.0;523.973.449;169.619.394;308750.0;2.0;32.5;2022.0
Krowodrza Œwiêtokrzyska;Kraków;4.0;28586.0;5.007.562.685;199.287.277.539.394;889497.0;3.0;66.42;2020.0
Mokotów;Warszawa;5.0;16627.0;521.939.874;210.457.809;530000.0;3.0;57.6;1970.0
Mistrzejowice Piasta Ko³odzieja;Kraków;0.0;22194.0;500.986.433;200.132.206;512694.0;4.0;65.73;2020.0
Pr¹dnik Bia³y;Kraków;10.0;20001.0;501.035.684;19.953.603.106.301.200;390000.0;3.0;45.5;1983.0
Bielany Chomiczówka;Warszawa;10.0;8816.0;522.774.333;2.090.687.508.296.600;520000.0;3.0;64.0;1976.0
Bronowice Bronowicka;Kraków;5.0;20271.0;500.778.251;19.900.680.986.965.700;480000.0;3.0;45.0;1974.0
Mokotów;Warszawa;4.0;8175.0;521.939.874;210.457.809;539000.0;3.0;48.49;1968.0
Zwierzyniec Bielany ul. Ksiêcia Józefa;Kraków;0.0;22024.0;500.462.733;198.721.668;458000.0;2.0;51.48;2021.0
Nowe Miasto Malta ul. Katowicka;Poznañ;2.0;5764.0;523.973.449;169.619.394;666130.0;4.0;91.88;2022.0
Bielany ul. Klaudyny;Warszawa;10.0;12512.0;522.829.871;20.973.798.151.710.000;650000.0;3.0;60.0;1980.0
Stare Miasto Pi¹tkowo ul. Teofila Mateckiego;Poznañ;1.0;3747.0;524.611.954;168.977.153;412148.0;3.0;54.23;2022.0
Dêbniki;Kraków;0.0;27123.0;500.518.611;199.270.367;921548.0;3.0;51.2;2019.0
Wzgórza Krzes³awickie ul.Gustawa Morcinka;Kraków;1.0;26641.0;501.047.809;200.362.743;270013.0;2.0;38.03;2022.0
Stare Miasto Wilczak Wilczak 16 A;Poznañ;0.0;6168.0;524.300.916;169.514.725.830.321;278308.0;1.0;33.94;2020.0
Ochota;Warszawa;0.0;17184.0;52.212.225;209.726.299;1150000.0;4.0;90.0;2002.0
Œródmieœcie;Warszawa;2.0;8636.0;522.328.098;21.019.067;475500.0;1.0;35.0;1953.0
Pr¹dnik Bia³y Górka Narodowa Stefana Banacha;Kraków;3.0;24338.0;501.015.333;199.640.995;399000.0;2.0;40.71;2021.0
Grzegórzki Kazimierza Kordylewskiego;Kraków;2.0;28570.0;500.603.359;199.623.163;629000.0;2.0;47.13;2009.0
Nowe Miasto Malta abpa Walentego Dymka;Poznañ;0.0;1240.0;523.938.613;169.910.647;264208.0;1.0;26.96;2020.0
¯oliborz;Warszawa;2.0;9422.0;522.675.944;209.796.975;1041456.0;3.0;66.76;2014.0
Grzegórzki al. Pokoju;Kraków;2.0;22062.0;500.589.305;199.762.323;660000.0;3.0;70.0;1965.0
Œródmieœcie Emilii Plater;Warszawa;3.0;11060.0;522.268.815;21.005.221.879.494.100;1390000.0;4.0;101.0;1965.0
Mokotów Wyglêdów;Warszawa;7.0;9719.0;5.219.513.205;20.996.452.781.843.800;404000.0;1.0;29.6;1973.0
Wilda Dêbiec;Poznañ;2.0;4236.0;523.711.081;169.163.707;196000.0;1.0;22.24;1983.0
Pr¹dnik Czerwony ul. Zenona Klemensiewicza;Kraków;0.0;29282.0;500.814.925;199.500.226;225803.0;1.0;15.38;2021.0
Bronowice Stañczyka;Kraków;8.0;21372.0;500.788.285;198.942.504;475000.0;2.0;40.88;2021.0
Praga-Po³udnie;Warszawa;1.0;9384.0;522.373.961;210.712.578;1160000.0;3.0;78.0;2010.0
Bielany ul. Marymoncka;Warszawa;7.0;6333.0;5.230.015.375;20.944.642.256.299.100;325000.0;1.0;27.0;1969.0
Œródmieœcie Powiœle Juliana Smulikowskiego;Warszawa;3.0;15895.0;522.375.043;210.315.428;2974800.0;4.0;123.95;2020.0
Nowa Huta Czy¿yny Kamionka;Kraków;0.0;20855.0;500.647.613;200.099.164;375700.0;2.0;44.0;2022.0
Bemowo;Warszawa;0.0;8186.0;522.389.738;209.132.881;2150000.0;4.0;135.16;2007.0
Mokotów Kataloñska;Warszawa;9.0;11895.0;521.750.539;210.535.694;329000.0;1.0;31.0;1979.0
Grunwald £awica Bu³garska;Poznañ;4.0;2505.0;524.041.619;168.668.109;354123.0;3.0;48.51;1962.0
Zwierzyniec Królowej Jadwigi;Kraków;2.0;29598.0;500.550.023;19.908.853;915000.0;4.0;92.0;2019.0
Stare Miasto Bonerowska;Kraków;4.0;28121.0;50.059.063;199.457.319;490000.0;2.0;41.5;1910.0
Wilanów Adama Branickiego;Warszawa;2.0;6842.0;52.154.572;210.706.211;659000.0;2.0;60.08;2010.0
Bielany;Warszawa;5.0;16189.0;522.776.126;209.472.054;640000.0;3.0;58.0;2008.0
Praga-Po³udnie;Warszawa;3.0;12291.0;522.373.961;210.712.578;1047750.0;4.0;95.25;2021.0
Dêbniki Rzemieœlnicza;Kraków;6.0;23934.0;500.469.432;19.997.153.435.836.600;599000.0;2.0;44.39;2021.0
Ursus Dzieci Warszawy;Warszawa;0.0;11091.0;521.906.514;209.125.341;569000.0;3.0;70.0;2009.0
